timestamp,ip_address,endpoint,method,status_code,response_time_ms,user_agent
2024-03-18T12:50:38.915Z,74.14.35.112,/api/checkout,GET,200,134.6,"python-requests/2.31.0"
2024-03-18T02:58:48.975Z,80.21.164.112,/api/users,DELETE,204,105,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_2 like Mac OS X) AppleWebKit/605.1.15"
2024-03-12T13:02:38.260Z,48.17.254.231,/api/payments,DELETE,200,200.5,"Go-http-client/2.0"
2024-03-13T05:39:03.012Z,64.198.187.149,/api/payments,PUT,200,90.5,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/120.0"
2024-03-05T23:44:26.529Z,64.198.187.149,/api/reviews,POST,200,101.4,"Scrapy/2.11"
2024-03-16T17:53:29.202Z,156.24.209.182,/api/inventory,POST,200,57,"Mozilla/5.0 (Macintosh; Intel Mac OS X 14_2) AppleWebKit/605.1.15 Safari/17.2"
2024-03-20T11:48:47.190Z,75.210.223.175,/api/pricing,PUT,502,109.5,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/120.0"
2024-03-05T12:42:12.914Z,35.113.50.252,/api/search,GET,200,169.6,"Mozilla/5.0 (Macintosh; Intel Mac OS X 14_2) AppleWebKit/605.1.15 Safari/17.2"
2024-03-18T04:45:50.900Z,225.67.19.239,/api/pricing,GET,200,74.5,"python-requests/2.31.0"
2024-03-27T06:09:53.452Z,35.113.50.252,/api/users,GET,200,216.2,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_2 like Mac OS X) AppleWebKit/605.1.15"
2024-03-23T21:42:47.044Z,118.55.11.116,/api/pricing,GET,200,357.3,"Scrapy/2.11"
2024-03-28T02:41:55.841Z,69.248.254.254,/api/shipping,DELETE,200,90.1,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_2 like Mac OS X) AppleWebKit/605.1.15"
2024-03-04T03:57:02.835Z,65.105.12.101,/api/search,PUT,304,91.5,"curl/8.4.0"
2024-03-04T04:25:26.568Z,114.152.26.194,/api/products,POST,429,92.8,"Mozilla/5.0 (X11; Linux x86_64; rv:121.0) Gecko/20100101 Firefox/121.0"
2024-03-18T09:59:40.751Z,118.55.11.116,/api/search,POST,200,55.7,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_2 like Mac OS X) AppleWebKit/605.1.15"
2024-03-19T01:46:30.745Z,176.19.14.189,/api/analytics,PUT,200,50.5,"Scrapy/2.11"
2024-03-25T11:50:17.953Z,167.79.194.252,/api/reviews,GET,200,90.2,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/120.0"
2024-03-16T17:48:17.384Z,210.22.242.74,/api/analytics,GET,200,245.5,"Scrapy/2.11"
2024-03-05T10:36:54.576Z,162.234.219.37,/api/checkout,DELETE,200,174.7,"Go-http-client/2.0"
2024-03-03T12:50:43.139Z,87.131.108.111,/api/search,PUT,200,278.9,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_2 like Mac OS X) AppleWebKit/605.1.15"
2024-03-24T14:40:15.357Z,157.21.8.193,/api/checkout,PUT,200,381.1,"curl/8.4.0"
2024-03-16T02:48:43.088Z,42.192.101.185,/api/reviews,GET,200,157.7,"Mozilla/5.0 (Macintosh; Intel Mac OS X 14_2) AppleWebKit/605.1.15 Safari/17.2"
2024-03-18T04:24:14.494Z,21.57.30.18,/api/orders,PUT,200,305.8,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_2 like Mac OS X) AppleWebKit/605.1.15"
2024-03-14T14:48:26.349Z,87.131.108.111,/api/search,PUT,200,141.8,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_2 like Mac OS X) AppleWebKit/605.1.15"
2024-03-13T15:53:38.658Z,163.120.12.139,/api/reviews,POST,200,252.8,"PostmanRuntime/7.36.0"
2024-03-20T06:56:14.276Z,65.105.12.101,/api/users,POST,200,102.3,"Mozilla/5.0 (X11; Linux x86_64; rv:121.0) Gecko/20100101 Firefox/121.0"
2024-03-05T05:01:09.447Z,35.113.50.252,/api/products,DELETE,200,162.1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/120.0"
2024-03-13T06:23:56.756Z,168.34.93.219,/api/shipping,PUT,200,76.6,"Scrapy/2.11"
2024-03-01T04:35:58.718Z,163.120.12.139,/api/checkout,PUT,200,264.7,"PostmanRuntime/7.36.0"
2024-03-12T15:50:41.406Z,74.14.35.112,/api/orders,POST,200,231.2,"Scrapy/2.11"
2024-03-29T05:29:17.308Z,130.222.163.221,/api/inventory,DELETE,200,189.4,"Go-http-client/2.0"
2024-03-03T17:44:15.165Z,162.232.18.26,/api/reviews,GET,200,124.5,"PostmanRuntime/7.36.0"
2024-03-23T10:01:14.009Z,96.193.31.154,/api/orders,GET,200,116.8,"Mozilla/5.0 (Macintosh; Intel Mac OS X 14_2) AppleWebKit/605.1.15 Safari/17.2"
2024-03-06T09:52:25.275Z,118.55.11.116,/api/search,GET,200,143.6,"Mozilla/5.0 (Macintosh; Intel Mac OS X 14_2) AppleWebKit/605.1.15 Safari/17.2"
2024-03-02T00:08:38.388Z,87.131.108.111,/api/payments,PUT,200,141.8,"axios/1.6.2"
2024-03-29T09:35:58.122Z,196.121.190.237,/api/products,DELETE,200,79.7,"Mozilla/5.0 (X11; Linux x86_64; rv:121.0) Gecko/20100101 Firefox/121.0"
2024-03-22T21:16:13.536Z,114.152.26.194,/api/checkout,DELETE,200,359.8,"Scrapy/2.11"
2024-03-22T22:02:47.623Z,157.21.8.193,/api/users,POST,200,105.7,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/120.0"
2024-03-20T08:56:21.807Z,148.35.25.78,/api/orders,GET,200,115.8,"python-requests/2.31.0"
2024-03-27T02:41:39.999Z,203.26.131.44,/api/products,GET,304,219.3,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_2 like Mac OS X) AppleWebKit/605.1.15"
2024-03-22T11:05:47.131Z,228.254.105.45,/api/payments,GET,200,164.7,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/120.0"
2024-03-21T13:42:41.961Z,225.67.19.239,/api/products,GET,304,183,"python-requests/2.31.0"
2024-03-18T04:54:08.816Z,69.248.254.254,/api/payments,POST,200,100.2,"curl/8.4.0"
2024-03-01T15:54:07.852Z,190.161.33.204,/api/orders,GET,200,70.9,"Go-http-client/2.0"
2024-03-25T03:35:30.828Z,69.248.254.254,/api/search,DELETE,404,119.6,"curl/8.4.0"
2024-03-03T06:19:09.395Z,35.113.50.252,/api/users,PUT,502,115.2,"Mozilla/5.0 (X11; Linux x86_64; rv:121.0) Gecko/20100101 Firefox/121.0"
2024-03-08T21:16:12.393Z,225.67.19.239,/api/pricing,GET,502,174.7,"Go-http-client/2.0"
2024-03-08T19:05:16.776Z,87.131.108.111,/api/checkout,POST,200,356.5,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/120.0"
2024-03-07T03:30:24.557Z,96.193.31.154,/api/users,DELETE,200,118.3,"Mozilla/5.0 (Macintosh; Intel Mac OS X 14_2) AppleWebKit/605.1.15 Safari/17.2"
2024-03-12T00:37:38.158Z,80.21.164.112,/api/pricing,PUT,200,500.6,"curl/8.4.0"
2024-03-05T12:21:06.791Z,42.192.101.185,/api/pricing,POST,404,334.4,"PostmanRuntime/7.36.0"
2024-03-17T13:33:25.453Z,225.67.19.239,/api/pricing,GET,200,573.5,"python-requests/2.31.0"
2024-03-27T13:27:21.069Z,85.219.26.163,/api/users,PUT,200,129.5,"Scrapy/2.11"
2024-03-08T10:19:11.878Z,12.43.99.177,/api/shipping,POST,200,103,"Mozilla/5.0 (X11; Linux x86_64; rv:121.0) Gecko/20100101 Firefox/121.0"
2024-03-29T12:44:46.497Z,74.14.35.112,/api/payments,GET,200,146.6,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_2 like Mac OS X) AppleWebKit/605.1.15"
2024-03-19T08:14:53.752Z,64.198.187.149,/api/orders,DELETE,200,105.9,"Go-http-client/2.0"
2024-03-06T18:09:03.793Z,167.79.194.252,/api/search,POST,200,175.7,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/120.0"
2024-03-07T16:20:51.988Z,185.132.46.142,/api/pricing,POST,200,84.9,"Go-http-client/2.0"
2024-03-30T11:24:21.105Z,39.36.225.93,/api/inventory,DELETE,200,43.2,"Go-http-client/2.0"
2024-03-06T23:34:58.840Z,108.43.111.173,/api/analytics,PUT,200,180.8,"Mozilla/5.0 (X11; Linux x86_64; rv:121.0) Gecko/20100101 Firefox/121.0"
2024-03-22T00:02:53.802Z,148.35.25.78,/api/analytics,DELETE,304,531.3,"axios/1.6.2"
2024-03-06T04:24:21.970Z,214.242.70.215,/api/reviews,DELETE,200,26.8,"Mozilla/5.0 (Macintosh; Intel Mac OS X 14_2) AppleWebKit/605.1.15 Safari/17.2"
2024-03-25T05:41:41.194Z,39.36.225.93,/api/orders,PUT,200,403.3,"Mozilla/5.0 (X11; Linux x86_64; rv:121.0) Gecko/20100101 Firefox/121.0"
2024-03-05T20:32:45.057Z,93.155.219.58,/api/checkout,POST,200,128.2,"python-requests/2.31.0"
2024-03-27T09:54:53.797Z,130.222.163.221,/api/products,GET,200,62,"python-requests/2.31.0"
2024-03-28T20:25:54.202Z,39.36.225.93,/api/users,PUT,200,130.4,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/120.0"
2024-03-09T02:25:09.999Z,87.131.108.111,/api/users,GET,200,249.7,"Go-http-client/2.0"
2024-03-21T05:29:19.834Z,42.192.101.185,/api/checkout,DELETE,200,45.3,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/120.0"
2024-03-23T04:37:00.620Z,156.24.209.182,/api/inventory,DELETE,200,72,"axios/1.6.2"
2024-03-04T11:35:12.007Z,64.198.187.149,/api/search,GET,200,260,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/120.0"
2024-03-23T02:49:48.504Z,45.181.137.232,/api/payments,POST,304,77.3,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_2 like Mac OS X) AppleWebKit/605.1.15"
2024-03-14T14:57:16.694Z,225.67.19.239,/api/pricing,GET,429,94.6,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/120.0"
2024-03-29T23:33:42.421Z,143.128.126.219,/api/checkout,PUT,200,129.9,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_2 like Mac OS X) AppleWebKit/605.1.15"
2024-03-30T10:24:42.455Z,214.242.70.215,/api/products,DELETE,200,117.6,"python-requests/2.31.0"
2024-03-23T00:14:18.407Z,42.192.101.185,/api/cart,POST,200,158.2,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/120.0"
2024-03-28T17:00:59.096Z,225.67.19.239,/api/pricing,GET,429,58,"PostmanRuntime/7.36.0"
2024-03-26T11:20:14.768Z,163.120.12.139,/api/payments,GET,200,44,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/120.0"
2024-03-08T06:18:27.523Z,45.181.137.232,/api/analytics,POST,201,276.7,"curl/8.4.0"
2024-03-25T12:23:47.537Z,45.181.137.232,/api/inventory,POST,200,126.6,"Scrapy/2.11"
2024-03-16T18:32:29.262Z,12.43.99.177,/api/payments,PUT,200,83.2,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/120.0"
2024-03-15T00:41:47.790Z,217.251.127.163,/api/products,PUT,200,42.9,"Go-http-client/2.0"
2024-03-15T20:20:19.048Z,190.161.33.204,/api/checkout,DELETE,200,86.3,"Mozilla/5.0 (Macintosh; Intel Mac OS X 14_2) AppleWebKit/605.1.15 Safari/17.2"
2024-03-02T03:04:56.690Z,225.67.19.239,/api/users,GET,200,71.1,"python-requests/2.31.0"
2024-03-03T22:24:44.893Z,225.67.19.239,/api/pricing,GET,200,532.6,"python-requests/2.31.0"
2024-03-25T19:55:19.501Z,176.19.14.189,/api/checkout,GET,200,190.9,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_2 like Mac OS X) AppleWebKit/605.1.15"
2024-03-11T09:20:26.381Z,196.121.190.237,/api/shipping,GET,200,126.1,"Scrapy/2.11"
2024-03-10T14:57:54.786Z,75.210.223.175,/api/payments,PUT,200,156.5,"axios/1.6.2"
2024-03-25T23:38:33.862Z,148.35.25.78,/api/payments,POST,200,186.3,"Go-http-client/2.0"
2024-03-19T15:32:47.208Z,45.181.137.232,/api/search,PUT,200,107.3,"curl/8.4.0"
2024-03-13T09:48:58.686Z,196.121.190.237,/api/orders,POST,200,102.1,"curl/8.4.0"
2024-03-23T04:39:15.156Z,225.67.19.239,/api/pricing,GET,200,117.3,"python-requests/2.31.0"
2024-03-02T13:07:22.450Z,225.67.19.239,/api/checkout,GET,200,65.9,"curl/8.4.0"
2024-03-26T07:26:39.780Z,48.17.254.231,/api/search,POST,200,39.7,"Scrapy/2.11"
2024-03-28T18:34:04.419Z,214.242.70.215,/api/checkout,POST,200,72.1,"Scrapy/2.11"
2024-03-05T12:13:36.982Z,163.120.12.139,/api/checkout,GET,429,78.2,"Go-http-client/2.0"
2024-03-16T10:58:41.924Z,93.155.219.58,/api/products,GET,201,109.5,"Mozilla/5.0 (X11; Linux x86_64; rv:121.0) Gecko/20100101 Firefox/121.0"
2024-03-24T20:57:57.441Z,35.113.50.252,/api/inventory,GET,200,84.3,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/120.0"
2024-03-21T06:09:39.971Z,185.132.46.142,/api/reviews,POST,200,150.8,"curl/8.4.0"
2024-03-17T01:23:18.932Z,49.37.53.124,/api/orders,PUT,200,219.7,"Mozilla/5.0 (Macintosh; Intel Mac OS X 14_2) AppleWebKit/605.1.15 Safari/17.2"
2024-03-27T13:25:30.427Z,225.67.19.239,/api/pricing,GET,200,265.1,"python-requests/2.31.0"
2024-03-11T01:38:17.791Z,45.211.180.251,/api/inventory,POST,200,102.3,"axios/1.6.2"
2024-03-11T10:27:39.209Z,162.232.18.26,/api/cart,GET,200,56.1,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_2 like Mac OS X) AppleWebKit/605.1.15"
2024-03-10T04:13:43.736Z,156.24.209.182,/api/shipping,GET,200,166.1,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_2 like Mac OS X) AppleWebKit/605.1.15"
2024-03-09T01:25:08.903Z,156.24.209.182,/api/users,POST,200,181.2,"python-requests/2.31.0"
2024-03-18T03:28:39.040Z,143.128.126.219,/api/search,POST,200,117.9,"Mozilla/5.0 (X11; Linux x86_64; rv:121.0) Gecko/20100101 Firefox/121.0"
2024-03-10T02:54:44.338Z,167.79.194.252,/api/reviews,DELETE,200,78.4,"Scrapy/2.11"
2024-03-07T14:18:20.440Z,46.235.39.46,/api/analytics,GET,200,155.7,"Mozilla/5.0 (X11; Linux x86_64; rv:121.0) Gecko/20100101 Firefox/121.0"
2024-03-07T06:25:32.205Z,45.181.137.232,/api/search,POST,200,78.1,"PostmanRuntime/7.36.0"
2024-03-24T20:40:27.653Z,225.67.19.239,/api/checkout,GET,429,211.2,"Scrapy/2.11"
2024-03-05T22:01:54.725Z,35.138.67.21,/api/analytics,PUT,200,90.3,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_2 like Mac OS X) AppleWebKit/605.1.15"
2024-03-09T11:26:16.365Z,196.121.190.237,/api/payments,DELETE,200,63.7,"Go-http-client/2.0"
2024-03-03T04:51:42.836Z,157.21.8.193,/api/checkout,DELETE,429,108.2,"PostmanRuntime/7.36.0"
2024-03-23T12:12:50.798Z,35.138.67.21,/api/checkout,GET,200,178.8,"Mozilla/5.0 (Macintosh; Intel Mac OS X 14_2) AppleWebKit/605.1.15 Safari/17.2"
2024-03-28T15:09:23.018Z,65.105.12.101,/api/shipping,DELETE,200,237.2,"Scrapy/2.11"
2024-03-17T05:29:57.981Z,99.162.44.86,/api/analytics,GET,200,67.9,"curl/8.4.0"
2024-03-08T12:27:00.337Z,42.192.101.185,/api/shipping,PUT,301,80.2,"Mozilla/5.0 (Macintosh; Intel Mac OS X 14_2) AppleWebKit/605.1.15 Safari/17.2"
2024-03-02T16:57:43.834Z,162.232.18.26,/api/users,PUT,200,90.5,"Mozilla/5.0 (Macintosh; Intel Mac OS X 14_2) AppleWebKit/605.1.15 Safari/17.2"
2024-03-04T06:52:45.808Z,21.57.30.18,/api/payments,PUT,200,176.3,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_2 like Mac OS X) AppleWebKit/605.1.15"
2024-03-03T17:58:02.985Z,167.79.194.252,/api/orders,PUT,200,74.4,"Go-http-client/2.0"
2024-03-19T13:35:43.389Z,157.21.8.193,/api/users,POST,200,176.3,"Scrapy/2.11"
2024-03-07T17:24:34.319Z,96.193.31.154,/api/reviews,PUT,200,104.3,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/120.0"
2024-03-08T23:47:01.844Z,85.219.26.163,/api/pricing,PUT,200,251.9,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_2 like Mac OS X) AppleWebKit/605.1.15"
2024-03-07T13:24:06.617Z,162.234.219.37,/api/payments,POST,404,61.7,"curl/8.4.0"
2024-03-08T16:25:12.439Z,167.79.194.252,/api/checkout,PUT,200,107.1,"curl/8.4.0"
2024-03-24T02:53:54.779Z,167.79.194.252,/api/reviews,POST,204,145.9,"curl/8.4.0"
2024-03-21T18:48:02.192Z,93.155.219.58,/api/checkout,GET,429,73.9,"PostmanRuntime/7.36.0"
2024-03-12T19:14:52.679Z,42.192.101.185,/api/inventory,PUT,200,126.6,"python-requests/2.31.0"
2024-03-28T02:27:55.254Z,214.242.70.215,/api/payments,PUT,200,164.6,"Mozilla/5.0 (Macintosh; Intel Mac OS X 14_2) AppleWebKit/605.1.15 Safari/17.2"
2024-03-05T04:32:59.608Z,228.254.105.45,/api/orders,POST,200,66.7,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_2 like Mac OS X) AppleWebKit/605.1.15"
2024-03-16T13:08:42.175Z,75.210.223.175,/api/reviews,PUT,200,12.2,"python-requests/2.31.0"
2024-03-27T18:16:27.039Z,156.24.209.182,/api/pricing,PUT,200,115.1,"Go-http-client/2.0"
2024-03-05T02:15:25.314Z,210.22.242.74,/api/users,GET,200,217.9,"PostmanRuntime/7.36.0"
2024-03-20T16:40:24.350Z,108.43.111.173,/api/users,POST,200,117.8,"Mozilla/5.0 (X11; Linux x86_64; rv:121.0) Gecko/20100101 Firefox/121.0"
2024-03-12T00:09:11.087Z,46.235.39.46,/api/products,DELETE,200,73.9,"Mozilla/5.0 (X11; Linux x86_64; rv:121.0) Gecko/20100101 Firefox/121.0"
2024-03-04T10:54:39.790Z,80.21.164.112,/api/analytics,PUT,200,58.8,"Go-http-client/2.0"
2024-03-10T08:36:51.473Z,114.152.26.194,/api/inventory,POST,200,272.3,"Go-http-client/2.0"
2024-03-21T15:45:49.700Z,99.162.44.86,/api/analytics,DELETE,404,149.5,"Scrapy/2.11"
2024-03-28T18:14:48.837Z,148.35.25.78,/api/cart,GET,503,392.6,"Mozilla/5.0 (Macintosh; Intel Mac OS X 14_2) AppleWebKit/605.1.15 Safari/17.2"
2024-03-23T09:44:42.653Z,210.22.242.74,/api/cart,DELETE,204,119.4,"PostmanRuntime/7.36.0"
2024-03-18T05:24:47.825Z,225.67.19.239,/api/reviews,GET,200,273.4,"python-requests/2.31.0"
2024-03-08T19:25:38.900Z,85.219.26.163,/api/cart,POST,200,161.9,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/120.0"
2024-03-02T15:39:32.316Z,114.152.26.194,/api/products,GET,200,173.1,"curl/8.4.0"
2024-03-22T03:11:00.342Z,225.67.19.239,/api/pricing,GET,429,256.4,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_2 like Mac OS X) AppleWebKit/605.1.15"
2024-03-08T15:29:01.110Z,225.67.19.239,/api/pricing,GET,200,89.9,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/120.0"
2024-03-03T00:16:42.043Z,185.132.46.142,/api/reviews,POST,200,158.7,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/120.0"
2024-03-26T10:06:49.394Z,148.35.25.78,/api/payments,DELETE,200,39.3,"curl/8.4.0"
2024-03-30T08:48:57.162Z,196.121.190.237,/api/orders,GET,200,40.3,"axios/1.6.2"
2024-03-22T17:11:44.524Z,118.55.11.116,/api/reviews,GET,200,85.4,"PostmanRuntime/7.36.0"
2024-03-19T15:57:11.085Z,48.17.254.231,/api/inventory,DELETE,200,316.3,"axios/1.6.2"
2024-03-23T19:09:31.687Z,87.131.108.111,/api/products,PUT,200,148.2,"curl/8.4.0"
2024-03-05T23:49:15.574Z,93.155.219.58,/api/reviews,POST,200,122,"Mozilla/5.0 (X11; Linux x86_64; rv:121.0) Gecko/20100101 Firefox/121.0"
2024-03-26T03:24:12.897Z,108.43.111.173,/api/products,DELETE,200,168.9,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_2 like Mac OS X) AppleWebKit/605.1.15"
2024-03-03T11:59:42.345Z,49.37.53.124,/api/shipping,GET,400,87.9,"curl/8.4.0"
2024-03-09T11:06:38.551Z,42.192.101.185,/api/payments,DELETE,200,91.5,"curl/8.4.0"
2024-03-27T11:53:52.923Z,74.14.35.112,/api/shipping,GET,304,205.4,"Go-http-client/2.0"
2024-03-15T23:00:09.398Z,99.162.44.86,/api/orders,DELETE,200,227.4,"Mozilla/5.0 (Macintosh; Intel Mac OS X 14_2) AppleWebKit/605.1.15 Safari/17.2"
2024-03-22T03:11:16.353Z,228.254.105.45,/api/inventory,POST,200,273.4,"Go-http-client/2.0"
2024-03-15T02:14:39.310Z,190.161.33.204,/api/orders,POST,200,201.2,"axios/1.6.2"
2024-03-02T11:13:31.585Z,75.210.223.175,/api/inventory,DELETE,200,83.2,"axios/1.6.2"
2024-03-01T22:04:35.301Z,212.214.151.128,/api/analytics,POST,200,68.6,"Mozilla/5.0 (Macintosh; Intel Mac OS X 14_2) AppleWebKit/605.1.15 Safari/17.2"
2024-03-27T03:02:36.411Z,176.19.14.189,/api/payments,DELETE,304,208.3,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_2 like Mac OS X) AppleWebKit/605.1.15"
2024-03-04T17:16:42.744Z,162.234.219.37,/api/cart,GET,200,121,"Mozilla/5.0 (Macintosh; Intel Mac OS X 14_2) AppleWebKit/605.1.15 Safari/17.2"
2024-03-26T01:53:13.723Z,64.198.187.149,/api/shipping,POST,200,168.3,"Scrapy/2.11"
2024-03-27T00:30:23.620Z,35.138.67.21,/api/checkout,POST,200,122,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_2 like Mac OS X) AppleWebKit/605.1.15"
2024-03-04T06:35:04.989Z,94.181.75.133,/api/search,PUT,200,60.8,"Mozilla/5.0 (Macintosh; Intel Mac OS X 14_2) AppleWebKit/605.1.15 Safari/17.2"
2024-03-08T17:49:05.960Z,203.26.131.44,/api/products,PUT,200,164.7,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/120.0"
2024-03-20T00:28:19.698Z,65.105.12.101,/api/checkout,DELETE,200,106.3,"axios/1.6.2"
2024-03-29T17:16:46.875Z,130.222.163.221,/api/pricing,POST,200,91.6,"PostmanRuntime/7.36.0"
2024-03-23T19:15:13.897Z,217.251.127.163,/api/products,PUT,200,136.5,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/120.0"
2024-03-09T02:42:02.608Z,80.21.164.112,/api/orders,DELETE,304,62.8,"python-requests/2.31.0"
2024-03-11T00:18:57.968Z,212.214.151.128,/api/products,DELETE,200,204,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_2 like Mac OS X) AppleWebKit/605.1.15"
2024-03-19T11:13:38.502Z,45.181.137.232,/api/shipping,PUT,200,145.3,"curl/8.4.0"
2024-03-13T21:44:34.500Z,217.251.127.163,/api/inventory,DELETE,200,189.7,"axios/1.6.2"
2024-03-02T19:39:41.975Z,35.113.50.252,/api/analytics,PUT,200,243.4,"Go-http-client/2.0"
2024-03-02T10:49:15.323Z,157.21.8.193,/api/search,DELETE,200,61.6,"python-requests/2.31.0"
2024-03-28T12:40:43.029Z,99.162.44.86,/api/shipping,GET,200,261.7,"python-requests/2.31.0"
2024-03-09T19:32:33.853Z,214.242.70.215,/api/search,GET,200,81.6,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/120.0"
2024-03-20T16:53:02.553Z,157.21.8.193,/api/users,PUT,200,149.8,"python-requests/2.31.0"
2024-03-10T15:41:52.617Z,45.181.137.232,/api/users,GET,200,45.1,"axios/1.6.2"
2024-03-20T19:40:23.869Z,148.35.25.78,/api/reviews,GET,200,196.3,"python-requests/2.31.0"
2024-03-04T09:10:55.277Z,163.120.12.139,/api/reviews,POST,200,86.5,"Mozilla/5.0 (X11; Linux x86_64; rv:121.0) Gecko/20100101 Firefox/121.0"
2024-03-22T16:13:57.578Z,168.34.93.219,/api/checkout,GET,200,254.2,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/120.0"
2024-03-26T23:13:56.222Z,196.121.190.237,/api/reviews,GET,200,49.4,"Mozilla/5.0 (X11; Linux x86_64; rv:121.0) Gecko/20100101 Firefox/121.0"
2024-03-05T22:42:11.101Z,148.35.25.78,/api/shipping,DELETE,200,126.6,"Go-http-client/2.0"
2024-03-28T06:41:53.653Z,61.254.189.199,/api/checkout,GET,200,85.1,"curl/8.4.0"
2024-03-13T16:31:30.351Z,225.67.19.239,/api/analytics,GET,200,177.9,"python-requests/2.31.0"
2024-03-18T12:32:21.758Z,162.234.219.37,/api/inventory,PUT,200,171.4,"axios/1.6.2"
2024-03-04T21:10:22.085Z,225.67.19.239,/api/search,GET,200,224.3,"python-requests/2.31.0"
2024-03-22T22:35:17.963Z,75.210.223.175,/api/orders,POST,200,109.7,"Mozilla/5.0 (X11; Linux x86_64; rv:121.0) Gecko/20100101 Firefox/121.0"
2024-03-22T07:32:01.375Z,42.192.101.185,/api/reviews,PUT,304,85,"Mozilla/5.0 (X11; Linux x86_64; rv:121.0) Gecko/20100101 Firefox/121.0"
2024-03-15T03:08:30.844Z,80.21.164.112,/api/checkout,POST,200,89.5,"python-requests/2.31.0"
2024-03-18T14:27:50.219Z,65.105.12.101,/api/users,POST,200,443.5,"curl/8.4.0"
2024-03-11T22:55:03.699Z,185.132.46.142,/api/cart,GET,200,99.4,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_2 like Mac OS X) AppleWebKit/605.1.15"
2024-03-07T22:43:35.260Z,228.254.105.45,/api/orders,GET,200,144.5,"Mozilla/5.0 (Macintosh; Intel Mac OS X 14_2) AppleWebKit/605.1.15 Safari/17.2"
2024-03-18T18:20:11.792Z,94.181.75.133,/api/cart,POST,200,137,"Go-http-client/2.0"
2024-03-01T06:31:17.296Z,196.121.190.237,/api/inventory,DELETE,200,129.1,"Scrapy/2.11"
2024-03-20T20:31:37.549Z,69.248.254.254,/api/products,POST,200,145.5,"Go-http-client/2.0"
2024-03-05T03:11:42.733Z,85.219.26.163,/api/orders,PUT,200,373.4,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/120.0"
