timestamp,location,sensor,value
2024-01-30T15:43:00.000Z,zone-d,humidity,78.9
2024-01-30T15:56:00.000Z,zone-c,light,773.7
2024-01-30T17:27:00.000Z,zone-a,temperature,25
2024-01-30T17:32:00.000Z,zone-a,pressure,991
2024-01-30T17:59:00.000Z,zone-d,pressure,997.8
2024-01-30T18:50:00.000Z,zone-a,pressure,1008.7
2024-01-30T22:44:00.000Z,zone-c,light,592
2024-01-30T22:54:00.000Z,zone-a,light,300
2024-01-31T03:30:00.000Z,zone-a,temperature,25.4
2024-01-31T03:45:00.000Z,zone-b,light,450.1
2024-01-31T04:00:00.000Z,zone-d,humidity,71.6
2024-01-31T04:08:00.000Z,zone-c,humidity,77.3
2024-01-31T05:49:00.000Z,zone-b,temperature,29.7
2024-01-31T07:55:00.000Z,zone-b,pressure,1011.2
2024-01-31T09:29:00.000Z,zone-c,pressure,1013
2024-01-31T11:52:00.000Z,zone-d,temperature,19.2
2024-01-31T12:20:00.000Z,zone-d,pressure,1007.3
2024-01-31T13:49:00.000Z,zone-d,light,691
2024-01-31T13:52:00.000Z,zone-b,humidity,54.3
2024-01-31T15:06:00.000Z,zone-a,humidity,41.7
2024-01-31T15:13:00.000Z,zone-c,temperature,29.5
2024-01-31T18:46:00.000Z,zone-c,humidity,69.2
2024-01-31T19:46:00.000Z,zone-a,pressure,1002.8
2024-02-01T00:50:00.000Z,zone-c,light,110.3
2024-02-01T01:34:00.000Z,zone-b,pressure,1016.9
2024-02-01T02:00:00.000Z,zone-a,light,679.6
2024-02-01T02:28:00.000Z,zone-d,pressure,1019.5
2024-02-01T06:20:00.000Z,zone-c,pressure,1008.6
2024-02-01T08:42:00.000Z,zone-b,humidity,64.8
2024-02-01T09:41:00.000Z,zone-d,temperature,31.1
2024-02-01T10:58:00.000Z,zone-b,light,490.4
2024-02-01T11:23:00.000Z,zone-d,humidity,58.1
2024-02-01T12:35:00.000Z,zone-a,humidity,52.9
2024-02-01T14:19:00.000Z,zone-c,temperature,21.7
2024-02-01T16:57:00.000Z,zone-a,temperature,24.2
2024-02-01T17:40:00.000Z,zone-d,light,345.9
2024-02-01T18:00:00.000Z,zone-b,temperature,31
2024-02-01T18:38:00.000Z,zone-d,light,861.4
2024-02-01T20:33:00.000Z,zone-a,temperature,27.6
2024-02-01T22:12:00.000Z,zone-a,pressure,998.9
2024-02-01T23:10:00.000Z,zone-a,humidity,39.1
2024-02-02T02:28:00.000Z,zone-d,humidity,52.9
2024-02-02T03:16:00.000Z,zone-d,temperature,33.8
2024-02-02T03:31:00.000Z,zone-b,light,636.9
2024-02-02T03:54:00.000Z,zone-b,temperature,16.4
2024-02-02T04:37:00.000Z,zone-a,light,520.9
2024-02-02T09:11:00.000Z,zone-c,pressure,1007
2024-02-02T10:30:00.000Z,zone-c,temperature,22.5
2024-02-02T10:53:00.000Z,zone-b,pressure,995.5
2024-02-02T12:59:00.000Z,zone-c,humidity,74
2024-02-02T15:57:00.000Z,zone-b,humidity,42.2
2024-02-02T17:29:00.000Z,zone-d,pressure,998.4
2024-02-02T18:23:00.000Z,zone-c,light,376.8
2024-02-02T20:14:00.000Z,zone-b,humidity,63.2
2024-02-02T21:09:00.000Z,zone-d,humidity,65.3
2024-02-02T21:32:00.000Z,zone-a,humidity,74.8
2024-02-02T23:43:00.000Z,zone-c,light,381.1
2024-02-02T23:53:00.000Z,zone-c,humidity,54
2024-02-03T02:57:00.000Z,zone-b,light,409.2
2024-02-03T04:26:00.000Z,zone-c,pressure,993.2
2024-02-03T04:43:00.000Z,zone-b,temperature,29.1
2024-02-03T05:15:00.000Z,zone-d,temperature,29.6
2024-02-03T06:16:00.000Z,zone-c,temperature,24.1
2024-02-03T06:36:00.000Z,zone-a,pressure,1018.6
2024-02-03T09:27:00.000Z,zone-b,pressure,1012.2
2024-02-03T12:40:00.000Z,zone-a,light,316.2
2024-02-03T13:26:00.000Z,zone-d,pressure,1017
2024-02-03T15:02:00.000Z,zone-a,temperature,33.9
2024-02-03T16:49:00.000Z,zone-d,light,526.9
2024-02-03T22:00:00.000Z,zone-d,humidity,50.2
2024-02-03T23:46:00.000Z,zone-a,pressure,1012.3
2024-02-03T23:55:00.000Z,zone-c,pressure,992.8
2024-02-04T00:01:00.000Z,zone-b,light,381.8
2024-02-04T08:06:00.000Z,zone-c,light,574.7
2024-02-04T08:36:00.000Z,zone-d,temperature,32.1
2024-02-04T08:38:00.000Z,zone-a,light,590.8
2024-02-04T08:58:00.000Z,zone-b,pressure,1014.5
2024-02-04T09:15:00.000Z,zone-d,light,630.7
2024-02-04T11:55:00.000Z,zone-c,humidity,60.8
2024-02-04T14:25:00.000Z,zone-d,pressure,999.2
2024-02-04T16:58:00.000Z,zone-c,temperature,21.9
2024-02-04T17:07:00.000Z,zone-b,humidity,55.3
2024-02-04T17:37:00.000Z,zone-a,humidity,62.7
2024-02-04T18:10:00.000Z,zone-b,temperature,27.4
2024-02-04T18:14:00.000Z,zone-a,temperature,33.5
2024-02-04T19:26:00.000Z,zone-c,temperature,30.9
2024-02-04T19:52:00.000Z,zone-a,pressure,1014.6
2024-02-04T20:24:00.000Z,zone-d,temperature,33.9
2024-02-04T20:56:00.000Z,zone-d,light,436.8
2024-02-04T22:29:00.000Z,zone-c,humidity,48.9
2024-02-05T05:10:00.000Z,zone-c,light,899
2024-02-05T06:00:00.000Z,zone-b,pressure,1005.8
2024-02-05T07:57:00.000Z,zone-a,light,617.2
2024-02-05T08:19:00.000Z,zone-d,humidity,56.3
2024-02-05T10:44:00.000Z,zone-a,humidity,51.9
2024-02-05T13:22:00.000Z,zone-a,temperature,23.6
2024-02-05T14:28:00.000Z,zone-b,humidity,66.3
2024-02-05T14:50:00.000Z,zone-b,temperature,23.5
2024-02-05T16:30:00.000Z,zone-c,pressure,1001
2024-02-05T17:22:00.000Z,zone-d,pressure,1010.8
2024-02-05T18:08:00.000Z,zone-b,light,123.5
2024-02-05T18:40:00.000Z,zone-a,humidity,46.3
2024-02-05T20:55:00.000Z,zone-b,temperature,19.4
2024-02-05T22:08:00.000Z,zone-a,light,410.3
2024-02-05T22:09:00.000Z,zone-c,pressure,1018.5
2024-02-06T02:43:00.000Z,zone-d,pressure,1008.8
2024-02-06T03:37:00.000Z,zone-b,light,324.5
2024-02-06T05:06:00.000Z,zone-d,light,835.5
2024-02-06T06:37:00.000Z,zone-d,temperature,26.6
2024-02-06T08:09:00.000Z,zone-c,humidity,54.1
2024-02-06T08:33:00.000Z,zone-c,light,163.4
2024-02-06T10:12:00.000Z,zone-d,humidity,50.7
2024-02-06T10:29:00.000Z,zone-b,humidity,43.9
2024-02-06T12:11:00.000Z,zone-c,temperature,18.1
2024-02-06T13:34:00.000Z,zone-a,pressure,1010.2
2024-02-06T17:02:00.000Z,zone-b,pressure,1017.3
2024-02-06T17:34:00.000Z,zone-a,temperature,31.8
2024-02-06T20:19:00.000Z,zone-a,light,891.8
2024-02-06T20:38:00.000Z,zone-b,temperature,22.9
2024-02-06T21:44:00.000Z,zone-d,humidity,65.4
2024-02-06T22:30:00.000Z,zone-a,pressure,1012.9
2024-02-06T23:28:00.000Z,zone-b,pressure,1017.8
2024-02-06T23:56:00.000Z,zone-c,light,269.3
2024-02-07T02:56:00.000Z,zone-b,humidity,39.6
2024-02-07T03:10:00.000Z,zone-b,light,837.9
2024-02-07T03:22:00.000Z,zone-c,pressure,1001.8
2024-02-07T05:06:00.000Z,zone-c,temperature,15.8
2024-02-07T07:00:00.000Z,zone-a,temperature,23.9
2024-02-07T07:45:00.000Z,zone-a,humidity,32.5
2024-02-07T09:33:00.000Z,zone-d,temperature,28.5
2024-02-07T14:18:00.000Z,zone-d,light,494
2024-02-07T16:07:00.000Z,zone-c,humidity,54.8
2024-02-07T17:14:00.000Z,zone-d,pressure,1006.8
2024-02-07T19:15:00.000Z,zone-b,pressure,996.2
2024-02-07T19:23:00.000Z,zone-c,light,730.5
2024-02-07T21:22:00.000Z,zone-b,temperature,16.9
2024-02-07T21:56:00.000Z,zone-c,humidity,74.2
2024-02-07T22:05:00.000Z,zone-a,pressure,1016.4
2024-02-07T23:02:00.000Z,zone-d,light,443.7
2024-02-08T00:14:00.000Z,zone-a,temperature,29.5
2024-02-08T02:36:00.000Z,zone-d,temperature,32.5
2024-02-08T03:14:00.000Z,zone-c,pressure,1018.8
2024-02-08T05:01:00.000Z,zone-a,humidity,40.6
2024-02-08T06:22:00.000Z,zone-c,temperature,17.6
2024-02-08T09:09:00.000Z,zone-b,humidity,58.4
2024-02-08T10:16:00.000Z,zone-d,pressure,1015.2
2024-02-08T15:17:00.000Z,zone-b,light,288
2024-02-08T15:42:00.000Z,zone-a,light,898.9
2024-02-08T17:46:00.000Z,zone-d,humidity,77
2024-02-08T19:10:00.000Z,zone-b,pressure,1009.4
2024-02-08T19:24:00.000Z,zone-c,pressure,1016.7
2024-02-08T20:35:00.000Z,zone-c,temperature,16.8
2024-02-09T00:05:00.000Z,zone-d,humidity,33.9
2024-02-09T03:14:00.000Z,zone-a,pressure,1018.9
2024-02-09T03:44:00.000Z,zone-d,temperature,31
2024-02-09T04:43:00.000Z,zone-a,light,783.7
2024-02-09T04:47:00.000Z,zone-b,temperature,21.4
2024-02-09T07:22:00.000Z,zone-c,light,385.4
2024-02-09T07:31:00.000Z,zone-a,temperature,18.5
2024-02-09T09:14:00.000Z,zone-b,humidity,61.6
2024-02-09T10:37:00.000Z,zone-d,pressure,1004.4
2024-02-09T10:46:00.000Z,zone-a,humidity,51
2024-02-09T12:22:00.000Z,zone-d,light,203.1
2024-02-09T12:50:00.000Z,zone-b,light,586
2024-02-09T16:58:00.000Z,zone-c,humidity,44.8
2024-02-09T19:08:00.000Z,zone-a,temperature,17.1
2024-02-09T19:33:00.000Z,zone-d,light,585.4
2024-02-09T20:36:00.000Z,zone-b,humidity,48.9
2024-02-09T22:36:00.000Z,zone-a,pressure,1001.7
2024-02-10T00:22:00.000Z,zone-d,pressure,1011.6
2024-02-10T03:21:00.000Z,zone-a,humidity,60.1
2024-02-10T03:58:00.000Z,zone-c,temperature,15.7
2024-02-10T06:12:00.000Z,zone-d,temperature,25
2024-02-10T08:39:00.000Z,zone-c,humidity,74.3
2024-02-10T11:02:00.000Z,zone-b,light,647
2024-02-10T12:26:00.000Z,zone-d,humidity,74.3
2024-02-10T12:30:00.000Z,zone-b,temperature,34.9
2024-02-10T13:01:00.000Z,zone-b,pressure,1006.7
2024-02-10T13:48:00.000Z,zone-c,light,404.2
2024-02-10T14:32:00.000Z,zone-a,light,682.2
2024-02-10T17:35:00.000Z,zone-c,pressure,1010
2024-02-10T21:44:00.000Z,zone-a,temperature,29.2
2024-02-10T22:14:00.000Z,zone-c,light,455.4
2024-02-10T23:01:00.000Z,zone-b,humidity,41.3
2024-02-10T23:48:00.000Z,zone-b,pressure,1012.7
2024-02-10T23:49:00.000Z,zone-d,pressure,1011.4
2024-02-11T01:43:00.000Z,zone-d,light,259.6
2024-02-11T03:35:00.000Z,zone-c,temperature,21.8
2024-02-11T03:43:00.000Z,zone-d,humidity,67.1
2024-02-11T04:59:00.000Z,zone-c,pressure,1014.9
2024-02-11T07:44:00.000Z,zone-d,temperature,21.7
2024-02-11T08:50:00.000Z,zone-b,temperature,28.8
2024-02-11T12:16:00.000Z,zone-b,light,647.5
2024-02-11T13:22:00.000Z,zone-a,pressure,993.2
2024-02-11T15:07:00.000Z,zone-c,humidity,41.8
2024-02-11T15:33:00.000Z,zone-a,light,302.2
2024-02-11T16:06:00.000Z,zone-a,humidity,36.1
2024-02-11T19:09:00.000Z,zone-d,humidity,42.1
2024-02-11T20:57:00.000Z,zone-c,temperature,35
2024-02-11T22:53:00.000Z,zone-a,pressure,994.8
2024-02-11T23:38:00.000Z,zone-d,temperature,28.1
2024-02-12T01:47:00.000Z,zone-d,pressure,1018.5
2024-02-12T02:42:00.000Z,zone-b,light,528.7
2024-02-12T02:55:00.000Z,zone-c,humidity,48.4
2024-02-12T03:36:00.000Z,zone-b,pressure,1003.6
2024-02-12T07:54:00.000Z,zone-c,light,322.1
2024-02-12T11:10:00.000Z,zone-b,humidity,42.7
2024-02-12T11:12:00.000Z,zone-a,light,773.8
2024-02-12T11:42:00.000Z,zone-d,light,476.4
2024-02-12T12:23:00.000Z,zone-a,humidity,67.1
2024-02-12T14:36:00.000Z,zone-c,pressure,994.3
2024-02-12T16:43:00.000Z,zone-a,temperature,21.3
2024-02-12T17:06:00.000Z,zone-b,temperature,29.9
2024-02-12T19:04:00.000Z,zone-b,light,613.8
2024-02-12T22:12:00.000Z,zone-a,light,272.2
2024-02-12T22:36:00.000Z,zone-d,light,661.2
2024-02-12T22:45:00.000Z,zone-c,light,164
2024-02-12T23:10:00.000Z,zone-b,pressure,1015.3
2024-02-13T00:22:00.000Z,zone-a,pressure,1008.3
2024-02-13T00:48:00.000Z,zone-c,temperature,32.9
2024-02-13T01:16:00.000Z,zone-a,temperature,31.5
2024-02-13T02:18:00.000Z,zone-d,humidity,72.4
2024-02-13T02:32:00.000Z,zone-a,humidity,79.2
2024-02-13T06:41:00.000Z,zone-b,humidity,51.9
2024-02-13T13:02:00.000Z,zone-b,temperature,33.1
2024-02-13T13:04:00.000Z,zone-c,pressure,990.8
2024-02-13T15:39:00.000Z,zone-d,pressure,996.1
2024-02-13T15:52:00.000Z,zone-d,temperature,28.4
2024-02-13T17:12:00.000Z,zone-c,humidity,64.4
2024-02-13T19:41:00.000Z,zone-a,temperature,27.9
2024-02-13T20:11:00.000Z,zone-a,humidity,57.1
2024-02-13T23:47:00.000Z,zone-c,humidity,34.1
2024-02-14T00:21:00.000Z,zone-d,light,690
2024-02-14T00:30:00.000Z,zone-b,pressure,995
2024-02-14T02:17:00.000Z,zone-a,pressure,1016.7
2024-02-14T02:35:00.000Z,zone-a,light,824.1
2024-02-14T03:35:00.000Z,zone-b,light,418.6
2024-02-14T09:48:00.000Z,zone-d,humidity,72.7
2024-02-14T10:25:00.000Z,zone-d,temperature,18.4
2024-02-14T13:31:00.000Z,zone-b,temperature,17.8
2024-02-14T15:40:00.000Z,zone-c,pressure,1014.4
2024-02-14T15:59:00.000Z,zone-c,temperature,27.1
2024-02-14T16:15:00.000Z,zone-d,pressure,996.3
2024-02-14T16:23:00.000Z,zone-c,light,261.4
2024-02-14T17:22:00.000Z,zone-b,humidity,46.6
2024-02-14T21:26:00.000Z,zone-c,humidity,68.6
2024-02-15T04:12:00.000Z,zone-a,pressure,993.3
2024-02-15T04:25:00.000Z,zone-d,humidity,50.6
2024-02-15T06:27:00.000Z,zone-d,pressure,999.7
2024-02-15T07:08:00.000Z,zone-b,pressure,1007.3
2024-02-15T08:04:00.000Z,zone-a,humidity,51
2024-02-15T09:32:00.000Z,zone-b,humidity,74.7
2024-02-15T10:18:00.000Z,zone-b,temperature,32.6
2024-02-15T10:58:00.000Z,zone-d,temperature,21.5
2024-02-15T10:59:00.000Z,zone-b,light,747.6
2024-02-15T11:57:00.000Z,zone-a,temperature,34.1
2024-02-15T15:01:00.000Z,zone-c,temperature,28.3
2024-02-15T15:26:00.000Z,zone-a,light,863.1
2024-02-15T16:20:00.000Z,zone-c,light,466
2024-02-15T17:04:00.000Z,zone-c,pressure,1004.8
2024-02-15T17:51:00.000Z,zone-d,light,859.6
2024-02-15T19:25:00.000Z,zone-d,light,817
2024-02-15T20:17:00.000Z,zone-a,pressure,1016.3
2024-02-15T21:16:00.000Z,zone-a,temperature,32.7
2024-02-15T22:30:00.000Z,zone-c,light,517.1
2024-02-15T23:21:00.000Z,zone-d,pressure,1019.4
2024-02-16T01:25:00.000Z,zone-a,humidity,71.5
2024-02-16T01:34:00.000Z,zone-c,humidity,51.9
2024-02-16T02:58:00.000Z,zone-d,temperature,33.7
2024-02-16T04:46:00.000Z,zone-d,humidity,67.9
2024-02-16T05:13:00.000Z,zone-b,humidity,63.6
2024-02-16T06:10:00.000Z,zone-c,pressure,1006.7
2024-02-16T08:50:00.000Z,zone-b,light,494.7
2024-02-16T10:50:00.000Z,zone-a,light,888.8
2024-02-16T14:19:00.000Z,zone-c,temperature,21.7
2024-02-16T15:25:00.000Z,zone-b,pressure,997.8
2024-02-16T18:03:00.000Z,zone-b,temperature,18.7
2024-02-16T19:11:00.000Z,zone-a,light,207.9
2024-02-16T20:24:00.000Z,zone-d,light,866
2024-02-16T21:16:00.000Z,zone-c,light,306.7
2024-02-16T23:11:00.000Z,zone-c,temperature,27.9
2024-02-17T04:51:00.000Z,zone-a,humidity,36.7
2024-02-17T06:05:00.000Z,zone-b,temperature,27.8
2024-02-17T06:11:00.000Z,zone-c,humidity,72.3
2024-02-17T06:41:00.000Z,zone-b,light,796.3
2024-02-17T07:49:00.000Z,zone-d,humidity,40
2024-02-17T09:45:00.000Z,zone-a,temperature,25.3
2024-02-17T10:27:00.000Z,zone-a,pressure,1002.9
2024-02-17T11:59:00.000Z,zone-d,pressure,990.1
2024-02-17T12:16:00.000Z,zone-b,humidity,34.2
2024-02-17T12:16:00.000Z,zone-b,pressure,1015.7
2024-02-17T15:04:00.000Z,zone-d,temperature,28
2024-02-17T18:13:00.000Z,zone-c,pressure,1013.7
2024-02-18T00:23:00.000Z,zone-c,humidity,31.9
2024-02-18T03:57:00.000Z,zone-d,pressure,1013.7
2024-02-18T04:55:00.000Z,zone-c,temperature,29.7
2024-02-18T06:05:00.000Z,zone-b,pressure,1010.4
2024-02-18T06:48:00.000Z,zone-b,light,428.5
2024-02-18T08:01:00.000Z,zone-d,humidity,45
2024-02-18T09:28:00.000Z,zone-c,pressure,1013.9
2024-02-18T09:37:00.000Z,zone-b,temperature,20.9
2024-02-18T11:16:00.000Z,zone-a,light,720.6
2024-02-18T12:24:00.000Z,zone-d,light,726.7
2024-02-18T12:37:00.000Z,zone-a,humidity,45.6
2024-02-18T14:20:00.000Z,zone-a,temperature,26.1
2024-02-18T14:25:00.000Z,zone-d,temperature,24
2024-02-18T15:07:00.000Z,zone-a,pressure,1001.6
2024-02-18T15:36:00.000Z,zone-c,light,376.1
2024-02-18T16:15:00.000Z,zone-b,humidity,40.7
2024-02-18T20:16:00.000Z,zone-d,humidity,35.7
2024-02-18T20:53:00.000Z,zone-c,humidity,57.3
2024-02-18T21:00:00.000Z,zone-c,light,687.2
2024-02-18T21:44:00.000Z,zone-d,light,137.7
2024-02-18T22:54:00.000Z,zone-a,temperature,27.3
2024-02-19T03:24:00.000Z,zone-c,pressure,998.2
2024-02-19T03:48:00.000Z,zone-b,pressure,1017.1
2024-02-19T04:22:00.000Z,zone-a,pressure,1018.8
2024-02-19T04:40:00.000Z,zone-d,pressure,1002.4
2024-02-19T09:36:00.000Z,zone-d,temperature,21.6
2024-02-19T10:28:00.000Z,zone-b,light,696.4
2024-02-19T12:21:00.000Z,zone-b,humidity,79.2
2024-02-19T13:55:00.000Z,zone-b,temperature,33.3
2024-02-19T14:34:00.000Z,zone-a,humidity,32.4
2024-02-19T15:45:00.000Z,zone-a,light,352.7
2024-02-19T17:45:00.000Z,zone-c,temperature,26.3
2024-02-19T18:40:00.000Z,zone-c,light,716.1
2024-02-19T22:27:00.000Z,zone-d,light,189.3
2024-02-20T01:53:00.000Z,zone-b,pressure,1016.8
2024-02-20T04:57:00.000Z,zone-d,temperature,20.6
2024-02-20T06:38:00.000Z,zone-d,pressure,990.3
2024-02-20T09:05:00.000Z,zone-c,pressure,1018.5
2024-02-20T09:14:00.000Z,zone-b,temperature,22.2
2024-02-20T11:28:00.000Z,zone-a,humidity,71.3
2024-02-20T11:46:00.000Z,zone-d,humidity,55.9
2024-02-20T13:53:00.000Z,zone-b,humidity,42.8
2024-02-20T14:36:00.000Z,zone-a,light,625.8
2024-02-20T15:08:00.000Z,zone-c,humidity,43.5
2024-02-20T16:15:00.000Z,zone-c,temperature,28.8
2024-02-20T16:16:00.000Z,zone-b,light,115.8
2024-02-20T17:51:00.000Z,zone-a,pressure,993.1
2024-02-20T18:02:00.000Z,zone-a,temperature,29.1
2024-02-20T19:44:00.000Z,zone-a,pressure,1007.1
2024-02-20T23:13:00.000Z,zone-a,humidity,30.6
2024-02-21T00:04:00.000Z,zone-c,temperature,17.3
2024-02-21T00:18:00.000Z,zone-c,pressure,996.3
2024-02-21T01:40:00.000Z,zone-c,humidity,38.7
2024-02-21T02:38:00.000Z,zone-b,light,661.8
2024-02-21T04:03:00.000Z,zone-a,light,653.4
2024-02-21T05:18:00.000Z,zone-c,light,549.8
2024-02-21T05:36:00.000Z,zone-b,humidity,46.5
2024-02-21T07:12:00.000Z,zone-d,temperature,29
2024-02-21T08:13:00.000Z,zone-b,pressure,992
2024-02-21T11:27:00.000Z,zone-b,temperature,26.9
2024-02-21T11:38:00.000Z,zone-d,pressure,1016.5
2024-02-21T12:58:00.000Z,zone-d,humidity,60.8
2024-02-21T14:20:00.000Z,zone-d,light,125
2024-02-21T17:20:00.000Z,zone-a,temperature,17.8
2024-02-21T23:30:00.000Z,zone-c,light,649.7
2024-02-22T03:27:00.000Z,zone-a,humidity,77.8
2024-02-22T04:38:00.000Z,zone-a,temperature,21.7
2024-02-22T04:44:00.000Z,zone-d,humidity,65.7
2024-02-22T09:25:00.000Z,zone-b,humidity,75.4
2024-02-22T09:25:00.000Z,zone-c,temperature,28.3
2024-02-22T09:35:00.000Z,zone-b,pressure,1012.9
2024-02-22T10:03:00.000Z,zone-a,pressure,999.3
2024-02-22T11:26:00.000Z,zone-a,light,793
2024-02-22T12:35:00.000Z,zone-c,humidity,57.7
2024-02-22T14:07:00.000Z,zone-c,pressure,1019.6
2024-02-22T14:34:00.000Z,zone-d,light,564
2024-02-22T15:32:00.000Z,zone-b,temperature,28.4
2024-02-22T16:04:00.000Z,zone-d,temperature,29.8
2024-02-22T16:46:00.000Z,zone-d,pressure,1012.2
2024-02-22T17:46:00.000Z,zone-b,light,339.4
2024-02-22T18:39:00.000Z,zone-a,pressure,999.7
2024-02-22T19:07:00.000Z,zone-b,temperature,18.5
2024-02-22T19:35:00.000Z,zone-d,light,348.9
2024-02-22T19:52:00.000Z,zone-d,humidity,72.8
2024-02-22T20:41:00.000Z,zone-d,temperature,29.8
2024-02-22T21:25:00.000Z,zone-b,pressure,993.3
2024-02-23T00:35:00.000Z,zone-d,pressure,1007.9
2024-02-23T01:35:00.000Z,zone-a,temperature,16.5
2024-02-23T08:11:00.000Z,zone-b,light,604
2024-02-23T10:18:00.000Z,zone-b,humidity,48.4
2024-02-23T11:46:00.000Z,zone-a,humidity,75
2024-02-23T13:11:00.000Z,zone-c,temperature,15.6
2024-02-23T13:49:00.000Z,zone-c,humidity,36.7
2024-02-23T17:16:00.000Z,zone-a,light,364.7
2024-02-23T17:31:00.000Z,zone-c,light,644.3
2024-02-23T18:05:00.000Z,zone-c,pressure,1016.4
2024-02-23T18:32:00.000Z,zone-c,humidity,30.7
2024-02-23T20:07:00.000Z,zone-b,pressure,1001
2024-02-23T22:04:00.000Z,zone-d,light,744.9
2024-02-23T23:46:00.000Z,zone-c,temperature,34.8
2024-02-23T23:50:00.000Z,zone-b,humidity,77.8
2024-02-24T00:43:00.000Z,zone-a,light,832.8
2024-02-24T02:27:00.000Z,zone-a,temperature,29.1
2024-02-24T02:42:00.000Z,zone-d,humidity,56.7
2024-02-24T04:02:00.000Z,zone-d,temperature,21.9
2024-02-24T05:38:00.000Z,zone-a,humidity,43.3
2024-02-24T06:54:00.000Z,zone-b,light,736.3
2024-02-24T07:31:00.000Z,zone-c,light,147.7
2024-02-24T08:44:00.000Z,zone-a,pressure,1014.2
2024-02-24T09:02:00.000Z,zone-b,temperature,34.8
2024-02-24T11:52:00.000Z,zone-c,pressure,1013.3
2024-02-24T13:31:00.000Z,zone-d,pressure,1000.1
2024-02-24T20:10:00.000Z,zone-d,humidity,65.1
2024-02-24T21:11:00.000Z,zone-c,temperature,16.1
2024-02-24T22:29:00.000Z,zone-d,temperature,29.3
2024-02-24T22:45:00.000Z,zone-a,humidity,78.5
2024-02-25T02:31:00.000Z,zone-a,light,351.5
2024-02-25T02:50:00.000Z,zone-b,pressure,1016.3
2024-02-25T05:50:00.000Z,zone-c,light,676.7
2024-02-25T06:41:00.000Z,zone-a,temperature,30.9
2024-02-25T07:18:00.000Z,zone-b,temperature,17.9
2024-02-25T08:16:00.000Z,zone-c,pressure,1017.2
2024-02-25T09:02:00.000Z,zone-a,pressure,998
2024-02-25T12:29:00.000Z,zone-b,humidity,64.7
2024-02-25T13:03:00.000Z,zone-d,light,398.7
2024-02-25T13:06:00.000Z,zone-c,humidity,51.4
2024-02-25T13:30:00.000Z,zone-d,pressure,1011.9
2024-02-25T17:08:00.000Z,zone-b,light,119
2024-02-25T18:57:00.000Z,zone-b,light,558
2024-02-25T19:04:00.000Z,zone-a,temperature,23.4
2024-02-25T19:42:00.000Z,zone-c,temperature,30.9
2024-02-25T20:13:00.000Z,zone-c,light,748
2024-02-25T20:16:00.000Z,zone-a,light,525
2024-02-25T20:50:00.000Z,zone-d,pressure,1000.4
2024-02-25T21:08:00.000Z,zone-b,temperature,26.1
2024-02-26T01:02:00.000Z,zone-a,pressure,1005.8
2024-02-26T01:15:00.000Z,zone-d,temperature,34
2024-02-26T03:31:00.000Z,zone-b,humidity,55.7
2024-02-26T04:38:00.000Z,zone-a,humidity,44.8
2024-02-26T05:51:00.000Z,zone-d,light,487.9
2024-02-26T07:04:00.000Z,zone-b,pressure,993
2024-02-26T08:18:00.000Z,zone-c,humidity,64.5
2024-02-26T15:23:00.000Z,zone-c,pressure,1009.1
2024-02-26T17:54:00.000Z,zone-d,humidity,46.5
2024-02-26T18:34:00.000Z,zone-d,light,330.9
2024-02-26T19:42:00.000Z,zone-d,temperature,30.3
2024-02-26T20:36:00.000Z,zone-a,temperature,18.2
2024-02-26T23:55:00.000Z,zone-c,pressure,1006
2024-02-27T00:33:00.000Z,zone-b,light,458.3
2024-02-27T01:21:00.000Z,zone-b,humidity,48.3
2024-02-27T03:19:00.000Z,zone-b,temperature,25
2024-02-27T04:12:00.000Z,zone-c,temperature,16.3
2024-02-27T07:48:00.000Z,zone-d,pressure,1013.9
2024-02-27T09:15:00.000Z,zone-b,pressure,1013.8
2024-02-27T11:19:00.000Z,zone-a,light,836.2
2024-02-27T11:31:00.000Z,zone-a,humidity,70.5
2024-02-27T12:00:00.000Z,zone-c,light,746.2
2024-02-27T12:50:00.000Z,zone-d,humidity,71.7
2024-02-27T13:59:00.000Z,zone-a,pressure,992
2024-02-27T15:38:00.000Z,zone-c,humidity,51.3
2024-02-27T20:00:00.000Z,zone-b,temperature,31.6
2024-02-27T20:10:00.000Z,zone-a,temperature,31.6
2024-02-28T00:21:00.000Z,zone-c,humidity,78.6
2024-02-28T01:10:00.000Z,zone-b,pressure,997.5
2024-02-28T01:46:00.000Z,zone-b,humidity,78.6
2024-02-28T03:36:00.000Z,zone-d,humidity,42.9
2024-02-28T03:42:00.000Z,zone-d,light,734.4
2024-02-28T04:22:00.000Z,zone-c,temperature,29
2024-02-28T05:02:00.000Z,zone-b,light,721.2
2024-02-28T05:18:00.000Z,zone-a,humidity,40.8
2024-02-28T07:42:00.000Z,zone-c,light,780.8
2024-02-28T10:09:00.000Z,zone-c,pressure,1017
2024-02-28T12:13:00.000Z,zone-a,light,405.4
2024-02-28T14:56:00.000Z,zone-d,temperature,21.1
2024-02-28T15:01:00.000Z,zone-a,pressure,1006.9
2024-02-28T17:02:00.000Z,zone-d,pressure,1017.6
2024-02-28T19:58:00.000Z,zone-d,temperature,16.3
2024-02-28T20:19:00.000Z,zone-b,temperature,24.2
2024-02-28T21:54:00.000Z,zone-d,humidity,38.5
2024-02-28T21:57:00.000Z,zone-c,humidity,70.5
2024-02-28T22:43:00.000Z,zone-b,humidity,37.7
